last name,votes,state,winner,percent_votes,winner_state,fips,county,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,Age,Gender,Net Worth,% Donations Under $200,Candidate Committee Money,Outside Money,Twitter Followers,legalize_cannabis,vote_incarcerated,gun_licenses,tax_wealthy_assets,paid_family_leave,job_guarantee,cancel_student_debt,ratify_NA_trade,raise_income_tax,rent_control,lower_debt,TPP,carbon_tax,north_korea_meet,free_college,children_public,ban_fracking,border_crossing_penalties,medicare_for_all,private_insurance,eliminate_electoral_college,eliminate_filibuster
Sanders,896,VA,0,0.26221832016388646,0,51109,Louisa County,34348,33223,3.4,33153,5.6,21.0,17.6,50.6,80.0,16.7,0.4,0.6,0.0,2.2,2.5,78.0,90.6,2.6,3.2,82.5,18.8,2963,35.1,16807,79.9,2.8,197700,13046,2.55,26956,54518,10.3,539,6385,-0.9,2112,2612,0.0,0.0,0.0,0.0,0.0,0.0,435940,102933,153825,4840,13861,168,496.3,66.8,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,18087,VA,0,0.33311846176513926,0,51107,Loudoun County,363050,312316,16.2,312311,7.7,29.4,7.9,50.4,70.7,7.8,0.5,17.3,0.1,3.5,13.4,58.8,87.9,22.8,29.6,93.8,57.9,20436,33.1,123150,77.7,16.4,437700,106997,3.04,46565,122238,3.6,8987,134845,3.6,27410,28697,5.0,0.6,13.0,0.1,6.9,31.7,1400175,1491999,4469513,16109,610172,3480,515.56,605.8,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,227,VA,0,0.2866161616161616,0,51678,Lexington city,7311,7038,3.9,7042,3.7,12.3,14.1,44.4,84.6,9.6,0.3,3.2,0.1,2.2,3.8,81.1,80.6,5.2,8.5,78.3,41.7,320,17.0,2528,55.5,25.7,262700,1709,2.05,14763,36505,25.2,287,3828,2.9,459,532,0.0,0.0,0.0,0.0,0.0,0.0,0,1918,86765,12564,31279,8,2.5,2820.2,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,121,VA,0,0.28205128205128205,0,51105,Lee County,24951,25587,-2.5,25587,5.1,19.3,18.8,47.7,94.2,4.2,0.4,0.3,0.0,0.9,1.8,92.8,89.8,1.1,3.0,74.2,11.7,1823,28.4,11715,74.3,5.7,74300,9653,2.49,16664,31308,26.8,286,3197,-10.3,1093,1046,0.0,0.0,0.0,0.0,0.0,32.9,0,27470,171558,6868,8570,16,435.52,58.8,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,240,VA,0,0.1652892561983471,0,51103,Lancaster County,11044,11395,-3.1,11391,3.8,15.0,35.2,53.3,69.9,28.0,0.2,0.7,0.0,1.1,1.6,68.7,90.3,1.8,3.7,87.9,28.3,1460,26.0,7591,79.2,6.7,233400,5182,2.14,30737,49248,11.7,469,4187,-1.9,1033,1820,0.0,0.0,0.0,0.0,0.0,16.7,0,49291,166615,14500,15990,32,133.25,85.5,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,136,VA,0,0.19796215429403202,0,51097,King and Queen County,7175,6945,3.3,6945,3.9,18.7,20.6,49.7,68.4,26.9,1.8,0.4,0.0,2.4,3.1,65.7,95.5,1.8,4.5,81.5,14.1,703,42.5,3445,76.2,2.7,154200,2863,2.45,23868,48372,9.2,103,664,3.6,392,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21979,16167,2357,0,13,315.14,22.0,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,330,VA,0,0.23930384336475707,0,51101,King William County,16186,15927,1.6,15935,6.1,23.5,14.4,51.3,77.9,17.5,1.4,0.9,0.0,2.3,2.5,76.0,92.7,1.6,2.7,89.4,19.2,1187,34.2,6675,83.1,4.4,199700,5998,2.65,26940,62670,9.5,307,2840,1.6,1039,1007,0.0,0.0,0.0,0.0,0.0,41.2,0,30686,125958,8060,7519,74,273.94,58.2,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,565,VA,0,0.2802579365079365,0,51099,King George County,25371,23584,7.6,23584,6.8,26.2,11.7,49.4,77.3,17.3,0.6,1.4,0.1,3.2,4.4,73.9,84.3,1.9,4.1,91.1,31.1,3007,34.0,9781,73.5,9.1,278900,8314,2.86,34234,81753,7.1,468,5582,2.0,1345,1767,0.0,0.0,0.0,0.0,0.0,32.4,0,8168,154993,6873,14697,104,179.64,131.3,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,2572,VA,0,0.21947265125010668,0,51095,James City County,72583,67401,7.7,67009,5.1,21.0,22.8,51.7,80.6,13.6,0.4,2.6,0.1,2.7,5.5,76.0,88.4,7.2,7.2,93.5,45.8,8923,24.5,31742,76.2,17.4,327100,26883,2.5,39133,76960,8.7,1651,26035,-1.6,4882,6530,6.2,0.0,0.0,0.0,0.0,26.2,1567206,140068,658826,10752,164358,709,142.44,470.4,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,918,VA,0,0.20863636363636365,0,51093,Isle of Wight County,36007,35270,2.1,35270,4.6,21.1,17.3,51.3,72.7,23.9,0.4,1.0,0.0,1.9,2.7,70.6,91.0,2.3,3.9,86.1,25.5,4170,28.6,15065,80.6,7.9,249600,13560,2.59,30903,63942,12.0,638,7885,1.7,2066,2638,15.3,0.0,0.0,0.0,0.0,26.1,0,148217,212738,6063,32977,131,315.61,111.8,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,350,VA,0,0.19509476031215162,0,51670,Hopewell city,22196,22591,-1.7,22591,7.5,25.3,15.7,53.3,55.5,39.4,0.6,1.1,0.2,3.2,7.2,50.4,88.7,4.6,6.1,76.8,10.2,1879,21.4,10255,50.4,24.5,139400,8766,2.53,20388,37933,20.1,415,5985,-5.1,796,1056,12.7,0.0,0.0,0.0,6.8,48.3,1495977,58132,173896,7534,47791,90,10.28,2198.0,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,74,VA,0,0.33636363636363636,0,51091,Highland County,2248,2319,-3.1,2321,3.2,13.3,29.4,50.3,98.2,0.8,0.3,0.4,0.0,0.2,1.5,97.2,92.0,0.3,0.5,78.9,20.9,272,22.4,1856,86.3,1.3,171700,1006,2.26,26372,49625,10.2,86,361,-3.7,265,307,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8851,3700,0,12,415.16,5.6,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,635,VA,0,0.19057623049219688,0,51089,Henry County,52081,54143,-3.8,54151,5.0,19.8,21.8,51.8,75.3,22.0,0.3,0.6,0.0,1.7,5.4,70.5,88.1,3.1,5.7,77.0,11.2,4277,24.4,26101,74.6,8.9,94600,22690,2.33,19852,34984,17.1,833,10895,-6.4,2322,2826,0.0,0.0,0.0,0.0,0.0,27.5,1097915,527661,436996,7860,38392,28,382.33,141.6,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,14695,VA,0,0.27996875476299343,0,51087,Henrico County,321924,306906,4.9,306935,6.3,23.4,13.8,52.8,59.3,30.1,0.4,7.9,0.1,2.2,5.4,55.0,83.1,11.5,14.2,90.1,39.7,22033,21.9,135002,65.2,27.6,219900,123683,2.49,33115,61048,10.7,8868,163041,3.5,21238,25677,15.4,0.7,5.4,0.0,2.3,28.1,3264995,6197343,6737176,23251,685845,693,233.7,1313.4,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,2590,VA,1,0.5534188034188035,0,51660,Harrisonburg city,52478,48907,7.3,48914,5.3,16.2,8.1,52.1,84.1,8.4,0.7,4.0,0.2,2.6,18.6,68.1,66.7,14.7,21.8,81.5,35.1,1646,15.7,18065,36.2,42.1,208100,15701,2.7,17080,38048,33.5,1559,23777,-7.7,2446,3693,0.0,0.0,0.0,0.0,0.0,27.4,746325,378468,1465322,33306,168643,152,17.42,2808.2,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,3489,VA,0,0.2953775821198781,0,51085,Hanover County,101918,99852,2.1,99863,4.6,22.7,15.7,51.0,86.7,9.6,0.5,1.6,0.1,1.6,2.6,84.6,90.1,3.4,4.1,92.1,35.5,7945,25.3,39863,83.4,8.0,262000,36927,2.65,33540,75070,5.1,3077,42300,3.3,7514,9992,5.4,1.0,0.0,0.0,1.8,23.6,926273,3405922,1706383,17245,137013,522,468.54,213.1,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,4338,VA,0,0.21608966376089664,0,51650,Hampton city,136879,137508,-0.5,137436,6.3,21.7,13.7,51.9,43.3,49.8,0.5,2.4,0.2,3.8,5.3,40.1,85.2,5.0,7.3,89.3,22.5,20146,22.1,60326,60.1,27.3,195400,52511,2.52,25247,50705,14.9,2376,40712,0.8,6191,7523,29.1,0.0,6.4,0.0,2.5,33.2,522377,288918,1805727,12334,233596,160,51.41,2673.2,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,465,VA,0,0.16672642524202222,0,51083,Halifax County,35200,36241,-2.9,36241,4.9,20.8,22.0,52.0,61.3,36.6,0.3,0.5,0.0,1.2,1.9,59.8,89.1,1.5,2.2,78.9,15.2,2721,23.4,18080,72.3,6.4,106600,14770,2.38,20929,34659,21.3,711,10121,-0.3,1696,2530,16.4,0.0,0.0,0.0,0.0,26.8,620067,133676,324090,9148,31245,64,817.84,44.3,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,144,VA,0,0.14845360824742268,0,51081,Greensville County,11681,12243,-4.6,12243,5.2,17.5,15.1,38.8,38.8,59.3,0.3,0.6,0.0,1.0,2.1,37.5,87.1,1.2,3.1,72.7,7.2,1002,23.5,4126,75.8,3.3,99600,3389,2.48,16380,39697,21.6,96,1776,-12.1,375,356,0.0,0.0,0.0,0.0,0.0,0.0,248688,0,101892,8558,14112,14,295.23,41.5,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,526,VA,0,0.3647711511789182,0,51079,Greene County,19031,18410,3.4,18403,6.4,24.3,15.7,50.4,88.6,6.9,0.3,1.7,0.0,2.4,5.0,84.2,87.9,4.1,5.7,83.1,24.1,1853,29.3,7991,79.0,2.8,237500,6897,2.67,26998,59358,12.0,322,2381,-9.4,1281,1451,0.0,0.0,0.0,0.0,0.0,0.0,0,24584,96030,5330,9978,116,156.25,117.8,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,182,VA,0,0.29983525535420097,0,51077,Grayson County,15093,15533,-2.8,15533,4.7,17.9,23.6,51.3,96.1,2.3,0.2,0.2,0.0,1.1,3.0,93.4,86.9,0.9,2.5,75.3,10.9,1091,27.7,9155,77.7,3.4,97900,6618,2.3,20591,30710,19.1,167,1753,-3.3,1037,1174,0.0,0.0,0.0,0.0,0.0,0.0,93431,0,47520,2946,0,28,442.18,35.1,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,692,VA,0,0.2161824429865667,0,51075,Goochland County,21936,21699,1.1,21717,4.0,19.1,19.4,50.6,79.3,17.7,0.3,1.3,0.0,1.4,2.4,77.3,92.5,2.8,5.4,87.4,38.0,2026,30.1,8900,90.2,0.8,338500,8058,2.4,45039,80976,5.6,638,17205,0.0,1969,2336,0.0,0.0,0.0,0.0,0.0,23.6,0,97362,183950,8914,15818,127,281.42,77.2,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,912,VA,0,0.2963925901852454,0,51073,Gloucester County,37141,36858,0.8,36858,5.1,20.5,17.5,50.7,87.8,8.4,0.5,0.9,0.0,2.4,3.3,85.0,88.6,1.9,2.8,89.3,22.0,4457,32.8,16151,82.9,5.7,228700,13889,2.63,28673,60519,9.2,871,6985,-0.6,2345,3345,4.9,0.0,0.0,0.0,0.0,30.1,0,0,500063,13071,40084,140,217.81,169.2,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,332,VA,0,0.38029782359679265,0,51071,Giles County,16815,17286,-2.7,17286,5.1,20.7,20.0,50.8,96.7,1.6,0.2,0.5,0.0,1.0,1.6,95.2,85.9,1.3,4.7,80.5,16.6,1323,25.8,8334,75.9,6.3,105300,7167,2.37,23485,45141,13.3,284,3672,-5.0,849,1696,0.0,0.0,0.0,0.0,0.0,18.0,0,18932,172401,10026,12455,16,355.78,48.6,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,82,VA,0,0.3215686274509804,0,51640,Galax city,7014,7042,-0.4,7042,7.4,23.9,20.0,53.0,89.7,7.0,0.3,0.6,0.3,2.1,14.7,76.8,90.1,6.7,9.1,75.8,14.5,559,21.4,3232,65.1,20.3,112900,3018,2.21,21769,30325,25.3,300,5076,0.9,413,589,0.0,0.0,0.0,0.0,0.0,0.0,204060,36907,227492,33474,22522,1,8.24,854.6,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,1259,VA,0,0.37215489210759684,0,51630,Fredericksburg city,28350,24023,18.0,24286,7.2,20.3,10.1,54.5,68.4,24.1,0.8,3.0,0.1,3.7,10.9,60.0,70.4,8.9,11.8,90.3,35.1,1934,25.0,11469,38.1,47.5,314300,9779,2.38,27222,47040,18.6,1313,20593,1.7,1742,2765,5.2,0.0,0.0,0.0,2.2,28.4,0,0,1052131,47014,171568,23,10.44,2326.2,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,2212,VA,0,0.33383640205252035,0,51069,Frederick County,82377,78306,5.2,78305,5.8,23.5,15.2,50.2,91.4,4.6,0.4,1.6,0.1,2.0,7.4,84.8,86.1,5.5,7.9,86.0,27.5,7459,30.3,32400,78.3,6.0,226900,29172,2.68,30112,68424,7.1,1442,21853,-0.6,5206,6250,0.0,0.0,3.5,0.0,1.9,23.3,2578741,632209,1120732,15427,86657,436,413.5,189.4,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,173,VA,0,0.1694417238001959,0,51620,Franklin city,8526,8561,-0.4,8582,8.8,26.2,17.5,54.9,39.2,57.3,0.4,0.9,0.0,2.1,2.3,37.8,80.8,2.9,2.3,79.4,20.6,839,27.2,3871,42.5,32.5,186700,3551,2.37,19588,31928,23.0,289,3583,-0.8,434,597,0.0,0.0,0.0,0.0,0.0,42.4,0,25481,186278,21041,22572,3,8.21,1045.8,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,913,VA,0,0.2645609968125181,0,51067,Franklin County,56358,56166,0.3,56159,4.8,19.7,20.8,50.7,89.4,8.4,0.5,0.4,0.0,1.3,2.7,87.2,85.6,2.5,3.2,82.7,19.1,4703,29.8,29471,78.0,7.9,163700,23358,2.34,24557,45624,14.0,1161,12040,0.9,3690,5094,5.0,0.0,0.0,0.0,0.0,23.8,0,473610,444514,8657,40310,112,690.43,81.3,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,818,VA,0,0.29120683517265933,0,51065,Fluvanna County,26092,25704,1.5,25691,5.1,21.2,18.3,54.3,81.5,15.4,0.3,0.7,0.1,2.0,3.2,78.9,91.3,2.8,3.8,85.5,28.8,2283,33.5,10661,85.5,2.3,225700,9462,2.6,30881,68288,7.1,386,2433,0.2,1631,2095,0.0,0.0,0.0,0.0,0.0,34.2,0,10400,79398,3144,11945,94,286.01,89.8,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,740,VA,1,0.5409356725146199,0,51063,Floyd County,15578,15287,1.9,15279,5.0,20.5,20.4,49.6,96.1,1.9,0.2,0.6,0.0,1.2,2.8,93.7,93.2,2.0,3.2,81.4,16.0,1305,34.5,7915,77.6,2.2,144700,6086,2.51,21816,44618,12.7,307,2057,1.7,1258,1545,0.0,0.0,0.0,0.0,0.0,0.0,0,25863,72431,4929,6569,49,380.42,40.2,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,2149,VA,0,0.29478737997256516,0,51061,Fauquier County,68248,65275,4.6,65203,5.6,23.9,14.9,50.5,87.3,8.2,0.5,1.5,0.1,2.4,7.2,81.0,90.5,5.8,8.5,91.4,33.2,6424,39.2,26226,80.1,7.3,350600,23130,2.84,39600,88409,5.6,1809,17008,2.9,5671,7687,3.7,0.0,0.0,0.0,3.5,31.4,159608,0,853058,12845,104395,267,647.45,100.7,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,881,VA,0,0.2723338485316847,0,51610,Falls Church city,13601,12289,10.7,12332,7.3,26.6,11.4,51.0,80.6,5.3,0.5,9.3,0.1,4.3,9.5,72.3,79.1,16.9,23.4,97.3,74.4,686,27.3,5496,59.4,44.2,660900,5020,2.53,59088,120000,4.0,865,9487,1.1,1332,1479,0.0,0.0,0.0,0.0,0.0,32.3,0,0,288000,26089,56298,547,2.0,6169.1,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,1561,VA,0,0.3685950413223141,0,51600,Fairfax city,24483,22542,8.6,22565,9.0,23.5,15.4,50.7,73.3,5.4,0.8,17.0,0.1,3.4,16.6,58.8,81.7,25.2,31.8,92.0,51.9,1752,31.7,8810,68.4,23.7,456700,8492,2.65,44345,97242,7.2,2207,29657,8.1,2866,5919,4.1,0.0,22.1,0.0,8.9,28.7,0,192265,1884013,80800,140285,54,6.24,3616.8,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,57085,VA,0,0.319005068539847,0,51059,Fairfax County,1137538,1081685,5.2,1081726,6.7,23.8,11.5,50.5,66.6,10.0,0.7,19.2,0.1,3.5,16.4,52.0,85.7,29.5,37.3,91.8,58.6,83545,32.0,410287,69.0,27.9,476600,389908,2.8,50532,110292,5.9,29556,584523,1.0,97330,109512,7.0,0.4,17.3,0.1,8.8,31.3,2052677,13299493,14002361,13925,2705714,2249,390.97,2766.8,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,138,VA,0,0.1393939393939394,0,51057,Essex County,11103,11146,-0.4,11151,5.4,20.0,20.4,52.9,57.6,37.9,0.9,1.0,0.2,2.3,3.6,55.3,94.6,2.5,2.9,76.7,14.7,929,32.6,5796,76.2,8.6,160800,4286,2.57,21532,44885,11.1,297,3497,2.0,771,1078,0.0,0.0,0.0,0.0,0.0,0.0,56903,8496,224598,20827,19386,16,257.12,43.4,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,67,VA,0,0.13987473903966596,0,51595,Emporia city,5462,5927,-7.8,5927,4.2,23.8,17.5,53.8,33.2,63.7,0.5,1.2,0.1,1.3,5.5,29.2,84.0,2.8,3.5,71.4,16.0,335,19.6,2608,45.5,23.3,104000,2488,2.23,19710,32155,29.0,236,3930,-7.5,256,596,0.0,0.0,0.0,0.0,0.0,30.1,311546,0,131626,23509,24206,13,6.89,859.7,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,466,VA,0,0.16454802259887005,0,51053,Dinwiddie County,27859,28001,-0.5,28001,4.4,20.3,16.3,51.1,64.6,32.7,0.4,0.6,0.1,1.6,2.9,62.5,92.7,2.2,2.7,80.2,12.8,2439,28.0,11578,76.6,3.2,165300,9932,2.73,23781,52027,13.2,350,4699,11.2,1201,1316,0.0,0.0,0.0,0.0,0.0,0.0,645731,267009,114937,4472,13789,42,503.72,55.6,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,178,VA,0,0.3625254582484725,0,51051,Dickenson County,15308,15892,-3.7,15903,5.2,20.6,18.9,49.2,98.7,0.4,0.2,0.2,0.0,0.5,0.9,97.9,92.3,1.0,1.9,72.4,10.5,955,31.2,7514,78.1,5.3,75700,6352,2.44,18215,33318,20.9,202,2213,-9.7,440,891,0.0,0.0,0.0,0.0,0.0,0.0,0,8348,122849,7662,5152,8,330.53,48.1,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sanders,758,VA,0,0.16346775932715119,0,51590,Danville city,42444,43066,-1.4,43055,6.9,22.3,19.7,53.8,47.5,49.4,0.4,1.2,0.1,1.5,3.4,44.8,80.9,3.4,4.9,77.9,17.2,4057,19.1,22345,54.4,25.8,87800,18659,2.22,19626,30786,27.4,1330,24043,-0.4,2251,2919,16.5,0.0,0.0,0.0,0.0,21.5,1275937,204059,892207,19845,110262,12,42.93,1002.8,78,Male,2000000.0,0.5576,132564706.0,1505287.0,10.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
